STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16627;1990;1;1;0;1.026,5;2,6;1,2;;;75;20;10;12;3;;
16627;1990;1;1;3;1.025;2,8;1,4;;;75;30;10;12;6;;
16627;1990;1;1;6;1.024,4;2,8;0;2,8;2,4;52;50;6;10;6;;
16627;1990;1;1;9;1.024,4;3;0,8;;;63;20;12;12;7;;
16627;1990;1;1;12;1.022,4;3,2;1;;;63;20;14;15;7;;
16627;1990;1;1;18;1.023,3;2,2;1;3,4;2,2;79;30;10;12;7;;
16627;1990;1;1;21;1.022,5;2,4;1;;;75;20;6;10;7;;
16627;1990;1;2;0;1.021,7;3;1;;;66;20;7;10;7;;
16627;1990;1;2;3;1.020,4;2,8;1;;;69;20;6;10;8;;
16627;1990;1;2;6;1.020,3;3;0,8;3;2;63;360;10;12;8;;
16627;1990;1;2;9;1.020,6;3,8;1,4;;;60;20;10;12;8;;
16627;1990;1;2;12;1.018,9;4,4;1,8;;;59;20;14;12;8;;
16627;1990;1;2;15;1.018,9;4,4;1,8;;;59;20;14;12;8;;
16627;1990;1;2;18;1.019,1;3;0,6;4,6;3;60;70;6;12;7;;
16627;1990;1;2;21;1.018,9;3;0,4;;;55;30;6;12;7;;
16627;1990;1;3;0;1.018,4;3;0,4;;;55;0;0;12;7;;
16627;1990;1;3;3;1.017,4;2,6;0,2;;;58;40;6;12;7;;
16627;1990;1;3;6;1.018,9;1,8;0,2;3;1,6;71;90;6;7;7;;
16627;1990;1;3;9;1.019;3;1;;;66;60;10;10;7;;
16627;1990;1;3;12;1.018;3,6;1,2;;;60;70;8;10;7;;
16627;1990;1;3;15;1.018,6;2,2;0;;;61;60;6;12;5;;
16627;1990;1;3;18;1.019,5;1;-1,6;3,6;1;55;20;14;12;5;;
16627;1990;1;3;21;1.020,4;-0,2;-2,6;;;56;20;14;12;5;;
16627;1990;1;4;0;1.022,4;-0,4;-2,8;;;56;0;0;12;7;;
16627;1990;1;4;3;1.023,5;-1;-3,4;;;56;0;0;12;7;;
16627;1990;1;4;6;1.025;0;-2,2;1;-1;61;20;12;10;2;;
16627;1990;1;4;9;1.026,7;1,4;-1,6;;;49;30;16;10;1;;
16627;1990;1;4;12;1.027,7;2;-1,4;;;46;50;12;10;1;;
16627;1990;1;4;15;1.030;-1,4;-3,4;;;62;40;14;12;2;;
16627;1990;1;4;18;1.031,8;-2,6;-4,6;3,2;-2,6;58;20;18;12;0;;
16627;1990;1;4;21;1.034,2;-3,4;-5;;;65;20;12;12;0;;
16627;1990;1;5;0;1.034,2;-4,8;-6;;;72;30;24;15;0;;
16627;1990;1;5;3;1.034,5;-5;-6;;;76;30;16;15;0;;
16627;1990;1;5;6;1.035,3;-5,6;-7,6;-2,6;-7;50;350;12;12;0;;
16627;1990;1;5;9;1.036,3;-1,4;-4,4;;;44;360;12;15;0;;
16627;1990;1;5;12;1.035;1,8;-1,8;;;41;20;12;15;0;;
16627;1990;1;5;15;1.034,6;-1;-3,8;;;47;50;10;15;3;;
16627;1990;1;5;18;1.034,7;-2,2;-4,4;2,2;-5,6;57;30;10;12;0;;
16627;1990;1;5;21;1.034,5;-2,2;-4,4;;;57;30;10;12;0;;
16627;1990;1;6;0;1.033,3;-3;-5;;;58;20;7;10;0;;
16627;1990;1;6;3;1.033,1;-1;-3,6;;;50;30;8;10;6;;
