STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16627;1980;1;1;0;990,4;15;11,8;;;66;180;40;15;8;;
16627;1980;1;1;3;990;11,2;9,8;;;83;180;30;15;8;;
16627;1980;1;1;6;988,9;12,6;9,4;;4;63;180;25;15;7;10;
16627;1980;1;1;9;991,6;13;9;;;55;230;15;25;4;;
16627;1980;1;1;12;991,9;11,8;8,4;;;60;230;18;20;5;;
16627;1980;1;1;15;995,9;10,2;7;;;60;230;10;20;5;;
16627;1980;1;1;18;1.002,1;4;3;15;;84;0;0;15;5;;
16627;1980;1;1;21;1.008;3,8;2,6;;;80;0;0;15;8;;
16627;1980;1;2;0;1.009,9;3;2,2;;;86;0;0;15;3;;
16627;1980;1;2;3;1.012;0,8;-0,2;;;82;0;0;15;0;;
16627;1980;1;2;6;1.013,3;-0,4;-0,8;;-0,8;92;0;0;20;3;;
16627;1980;1;2;9;1.013,9;4,8;3;;;71;0;0;20;6;;
16627;1980;1;2;12;1.011,5;7,2;3,4;;;46;0;0;20;6;;
16627;1980;1;2;15;1.009,9;6,2;3,6;;;62;0;0;15;8;;
16627;1980;1;2;18;1.007,2;5,4;4,6;7,8;;88;50;10;10;8;8,4;
16627;1980;1;2;21;1.004,4;5;4,4;;;90;20;15;10;8;;
16627;1980;1;3;0;1.001,3;5,8;5;;;88;20;10;15;8;;
16627;1980;1;3;3;996;7;6,4;;;91;20;10;10;8;;
16627;1980;1;3;6;992,8;13,8;11,8;;5;78;180;25;10;8;12,3;
16627;1980;1;3;9;993,5;12;10,4;;;81;230;6;12;6;;
16627;1980;1;3;12;993,9;10;7;;;62;230;30;20;6;;
16627;1980;1;3;15;993,9;11;7,8;;;61;230;10;15;5;;
16627;1980;1;3;18;995,2;8;6;13,8;;72;0;0;15;6;3;
16627;1980;1;3;21;998,7;4,4;2,8;;;74;0;0;15;7;;
16627;1980;1;4;0;1.000,1;2,2;0,8;;;75;0;0;15;7;;
16627;1980;1;4;3;1.001,6;1,2;-0,8;;;65;0;0;20;6;;
16627;1980;1;4;6;1.004,5;0;-1,4;;0;75;50;10;15;6;;
16627;1980;1;4;9;1.005,7;1;-0,4;;;76;50;5;2;8;;
16627;1980;1;4;12;1.005,7;1,6;-0,4;;;67;20;6;15;8;;
16627;1980;1;4;15;1.008;0,6;-1;;;72;0;0;15;3;;
16627;1980;1;4;18;1.009,9;0;-1,8;8;;67;0;0;15;7;0;
16627;1980;1;4;21;1.011,7;-1;-2,8;;;65;0;0;15;5;;
16627;1980;1;5;0;1.012,9;-2;-3,4;;;72;0;0;15;5;;
16627;1980;1;5;3;1.013,9;-2;-3,4;;;72;0;0;15;5;;
16627;1980;1;5;6;1.016;-1,6;-3,2;;-2,6;69;0;0;15;6;;
16627;1980;1;5;9;1.017,9;2;-1;;;51;50;5;15;0;;
16627;1980;1;5;12;1.016,8;3,2;0;;;47;0;0;15;0;;
16627;1980;1;5;15;1.018;1;0,4;;;88;0;0;15;1;;
16627;1980;1;5;18;1.019,5;-1;-1,4;3,2;;92;0;0;15;0;;
16627;1980;1;5;21;1.019,5;-2;-2,2;;;96;0;0;15;2;;
16627;1980;1;6;0;1.019,1;-3;-3,4;;;92;0;0;15;2;;
16627;1980;1;6;3;1.018,9;-1,2;-1,6;;;92;0;0;15;6;;
16627;1980;1;6;6;1.018,5;0;-0,4;;-3;93;0;0;15;6;;
16627;1980;1;6;9;1.019,1;3;1;;;66;0;0;15;5;;
16627;1980;1;6;12;1.016,9;4,2;2,2;;;67;0;0;15;7;;
16627;1980;1;6;15;1.016,4;4;2,6;;;77;0;0;15;8;;
16627;1980;1;6;18;1.016;3,8;2,4;5;;76;0;0;15;8;;
16627;1980;1;6;21;1.014,9;4;2,4;;;73;0;0;15;8;;
16627;1980;1;7;0;1.013,7;4;2,4;;;73;50;6;15;8;;
16627;1980;1;7;3;1.011,7;4;2;;;67;50;10;15;8;;
16627;1980;1;7;6;1.010,1;4;2,6;;3,4;77;0;0;15;8;0;
16627;1980;1;7;9;1.010,4;4;3;;;84;50;16;8;8;;
16627;1980;1;7;12;1.008,5;4,8;4;;;87;20;15;7;8;;
16627;1980;1;7;15;1.008,3;5;4;;;84;20;15;12;8;;
16627;1980;1;7;18;1.008,8;5;4;5,2;;84;20;10;10;8;7,3;
