STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16642;1995;1;1;0;1.010,9;11,8;11;;;90;250;8;10;6;0,2;
16642;1995;1;1;3;1.010,4;11,4;11;;;95;210;7;10;7;;
16642;1995;1;1;6;1.011,2;10;9,8;12,2;9,6;97;90;8;10;8;0,4;
16642;1995;1;1;9;1.011,2;10,8;10,6;;;97;200;8;8;8;0,1;
16642;1995;1;1;12;1.009,7;11,2;11;;;97;220;8;10;8;0,4;
16642;1995;1;1;15;1.009,7;11,4;11,2;;;97;150;9;8;8;2,4;
16642;1995;1;1;18;1.009,4;11;10,8;12,5;10;97;160;10;10;8;3;
16642;1995;1;1;21;1.008,5;11,2;11;;;97;140;10;10;8;0,9;
16642;1995;1;2;0;1.008,4;11;10,8;;;97;160;8;10;8;0,7;
16642;1995;1;2;3;1.005,5;11;10,8;;;97;200;13;10;8;1,6;
16642;1995;1;2;6;1.005;12,4;11;12,4;11;83;230;14;10;8;10,2;
16642;1995;1;2;9;1.004,7;13,8;12,4;;;84;230;18;8;8;5,7;
16642;1995;1;2;12;1.006,5;11;9,6;;;83;290;16;10;8;7,6;
16642;1995;1;2;15;1.008,4;10;7,4;;;67;260;14;10;8;;
16642;1995;1;2;18;1.011,4;7,8;7;13,8;7,8;89;240;12;10;4;13,3;
16642;1995;1;2;21;1.012,7;5,4;4,8;;;91;20;10;10;3;;
16642;1995;1;3;0;1.013,5;3;2,6;;;93;240;8;10;0;;
16642;1995;1;3;3;1.014,5;2,4;2;;;93;310;10;10;0;;
16642;1995;1;3;6;1.013;2;1,8;7,8;1;96;290;8;5;7;;
16642;1995;1;3;9;1.012,4;4;3,8;;;97;190;8;10;7;;
16642;1995;1;3;12;1.009,7;7,8;6,2;;;77;20;8;10;7;;
16642;1995;1;3;15;1.007,7;8,6;6,6;;;73;160;10;10;8;3,7;
16642;1995;1;3;18;1.008,2;5;4,8;9,2;2;97;40;7;6;8;5,5;
16642;1995;1;3;21;1.008,5;3;2,8;;;97;160;12;6;8;9,5;
16642;1995;1;4;0;1.008,5;2,6;2,4;;;96;170;8;6;8;5,3;
16642;1995;1;4;3;1.008,5;2,2;2,2;;;100;160;12;6;8;5,4;
16642;1995;1;4;6;1.008,2;2,2;1,8;6,6;2;93;160;12;6;8;22,2;
16642;1995;1;4;9;1.008,4;4,2;3,2;;;84;150;14;10;8;;
16642;1995;1;4;12;1.007,2;5,4;4,6;;;88;160;14;10;8;0,5;
16642;1995;1;4;15;1.008,2;3,6;3;;;90;130;14;6;8;;
16642;1995;1;4;18;1.010;2,8;2,4;6,2;2;93;190;7;10;8;2,2;
16642;1995;1;4;21;1.012,4;2,4;2;;;93;220;8;10;8;0,3;
16642;1995;1;5;0;1.013;2,6;2,4;;;96;300;9;10;8;0,1;
