STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16642;2000;1;1;0;1.019,7;0,4;0,4;;;100;0;0;10;5;;
16642;2000;1;1;3;1.019,7;0;0;;;100;0;0;10;5;;
16642;2000;1;1;6;1.022;0,4;0,4;4,2;0;100;0;0;7;6;;
16642;2000;1;1;9;1.023,3;1,6;1,4;;;96;0;0;7;6;;
16642;2000;1;1;12;1.022,5;5;2,4;;;59;310;6;10;7;;
16642;2000;1;1;15;1.022,4;4,2;2,2;;;67;0;0;10;7;;
16642;2000;1;1;18;1.022,6;2,2;1;5,6;0,4;79;0;0;10;6;;
16642;2000;1;1;21;1.023,9;-0,4;-0,8;;;92;0;0;10;0;;
16642;2000;1;2;0;1.025;-1,8;-2;;;96;0;0;10;0;;
16642;2000;1;2;3;1.025;-2,8;-3;;;96;0;0;10;0;;
16642;2000;1;2;6;1.025;-3;-3,4;2,2;-3,2;92;0;0;7;2;;
16642;2000;1;2;9;1.024,7;0;-2;;;64;0;0;10;2;;
16642;2000;1;2;12;1.023,9;3;1;;;66;310;4;10;2;;
16642;2000;1;2;15;1.024,8;3,4;1;;;60;0;0;10;1;;
16642;2000;1;2;18;1.024,7;0;-1;4,2;-3;82;0;0;10;1;;
16642;2000;1;2;21;1.024,7;-0,8;-1,2;;;92;0;0;10;0;;
16642;2000;1;3;0;1.025,6;-2;-2,4;;;92;0;0;10;0;;
16642;2000;1;3;3;1.026,5;-3,2;-3,4;;;96;0;0;10;0;;
16642;2000;1;3;6;1.027,3;-4;-4,2;0;-4;96;0;0;10;0;;
16642;2000;1;3;9;1.027,5;1,8;-1;;;54;320;5;10;0;;
16642;2000;1;3;12;1.026,5;3,2;0,2;;;49;330;7;10;0;;
16642;2000;1;3;15;1.026;2,2;-0,4;;;58;260;6;10;0;;
