STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16667;2000;1;1;3;1.015,1;11,4;10,2;;;85;0;0;15;2;;
16667;2000;1;1;6;1.017,6;8,2;7,2;17,2;8,2;86;0;0;20;3;4,8;
16667;2000;1;1;9;1.019,4;11,8;9,2;;;69;300;8;25;3;;
16667;2000;1;1;12;1.019,4;11,6;9;;;69;340;12;25;3;;
16667;2000;1;1;15;1.019,8;10;7,4;;;67;310;4;25;6;;
16667;2000;1;1;18;1.020,2;8,2;6,2;12,2;6,8;72;270;4;25;7;;
16667;2000;1;2;3;1.019,9;8;6,6;;;81;90;6;15;2;;
16667;2000;1;2;6;1.020,3;7,6;6;9;6,4;77;60;5;12;7;;
16667;2000;1;2;9;1.021,4;7,8;5,6;;;70;90;4;20;6;;
16667;2000;1;2;12;1.020,4;8,6;6;;;65;20;8;20;7;;
16667;2000;1;2;15;1.020,8;8,4;6;;;68;30;10;20;7;;
16667;2000;1;2;18;1.020,8;7,4;5,4;9;7;71;30;11;15;5;;
16667;2000;1;3;0;1.021,4;6;4,4;;;76;350;14;15;1;;
16667;2000;1;3;3;1.021,3;5,6;3,8;;;73;20;22;15;1;;
16667;2000;1;3;6;1.022,4;5,2;3,4;7,4;5;71;10;15;15;5;;
16667;2000;1;3;9;1.022,5;6,2;4,2;;;70;10;19;15;7;;
16667;2000;1;3;12;1.021,6;5,6;4;;;76;20;17;15;7;;
16667;2000;1;3;15;1.021,4;5,6;3,8;;;73;10;20;25;3;;
16667;2000;1;3;18;1.021,6;5;3,2;6,2;4,6;71;20;19;15;3;;
16667;2000;1;3;21;1.021,4;4,4;2,8;;;74;20;19;15;2;;
16667;2000;1;4;0;1.020;4,4;2,8;;;74;10;14;15;2;;
16667;2000;1;4;3;1.019,5;5;3,2;;;71;20;13;15;6;;
16667;2000;1;4;6;1.019,7;4,8;3;5,2;4,2;71;20;10;15;6;;
16667;2000;1;4;9;1.019,8;5,2;3;;;66;350;13;20;2;;
16667;2000;1;4;12;1.018,7;5,4;3,2;;;66;360;11;20;4;;
16667;2000;1;4;15;1.019,1;5,4;2,8;;;61;40;13;20;4;;
16667;2000;1;4;18;1.019,4;5,2;3,2;5,8;3,6;69;20;13;20;3;;
16667;2000;1;4;21;1.020,2;5,6;3,4;;;66;50;11;20;4;;
16667;2000;1;5;0;1.019,8;5,2;3,2;;;69;10;9;15;5;;
16667;2000;1;5;3;1.019,3;5,4;3,4;;;69;20;9;15;5;;
16667;2000;1;5;6;1.019,7;6;4,2;6,2;4,4;73;20;11;15;6;;
16667;2000;1;5;9;1.020,2;7,2;4,6;;;64;40;12;20;5;;
16667;2000;1;5;12;1.018,9;8;5;;;59;30;10;30;3;;
16667;2000;1;5;15;1.018,9;7,4;5,2;;;69;20;12;15;4;;
16667;2000;1;5;18;1.019,4;7;5;8,6;5,8;71;20;13;15;4;;
16667;2000;1;5;21;1.019,9;6,6;4,8;;;74;30;9;15;2;;
16667;2000;1;6;0;1.019,9;6,8;4,6;;;69;30;13;20;4;;
16667;2000;1;6;3;1.019,8;6,6;4,8;;;74;40;13;20;5;;
16667;2000;1;6;6;1.020;6,4;4;7,2;6,2;65;30;9;15;5;;
16667;2000;1;6;9;1.020,6;7,4;5,2;;;69;30;7;15;2;;
16667;2000;1;6;12;1.019,5;9;6,4;;;65;340;7;15;4;;
16667;2000;1;6;15;1.019,9;7,8;5,4;;;66;310;7;15;5;;
16667;2000;1;6;18;1.020;8;6,2;9,2;6;75;40;12;15;5;;
16667;2000;1;6;21;1.020,6;6,6;5,2;;;79;40;5;15;5;;
16667;2000;1;7;3;1.021,6;6,6;5;;;77;30;8;15;6;;
16667;2000;1;7;6;1.022,1;6,6;4,2;8,4;6;65;20;8;15;6;;
16667;2000;1;7;9;1.023,4;6,6;4,4;;;67;350;10;15;7;;
16667;2000;1;7;12;1.022,6;7,4;5,2;;;69;350;9;20;6;;
16667;2000;1;7;15;1.022,6;6,6;5;;;77;320;11;15;6;;
16667;2000;1;7;18;1.022,7;7,4;5,6;7,4;6,6;75;320;12;15;6;;
16667;2000;1;8;3;1.023;6,6;5;;;77;360;12;15;3;;
16667;2000;1;8;6;1.023,4;7,2;5,6;7,6;5,4;77;360;10;15;7;;
16667;2000;1;8;9;1.024;8,2;6,4;;;75;360;12;15;4;;
16667;2000;1;8;12;1.023,4;8,8;7;;;76;10;7;15;5;;
16667;2000;1;8;15;1.023,4;8,2;6,4;;;75;10;7;15;4;;
16667;2000;1;8;18;1.024,6;7,2;5,6;9,2;6,6;77;30;10;15;4;;
16667;2000;1;9;3;1.024,6;7;5,6;;;80;300;3;15;6;;
16667;2000;1;9;6;1.024,6;7,6;5,4;7,8;6,6;69;30;6;15;7;;
16667;2000;1;9;9;1.024,6;8,2;6;;;70;10;9;20;7;;
16667;2000;1;9;12;1.024,3;9;7;;;73;40;4;20;7;;
16667;2000;1;9;15;1.024,6;8,4;6,8;;;78;70;5;20;7;;
16667;2000;1;9;18;1.025,3;7,8;6;9;7;75;20;7;20;2;;
16667;2000;1;10;3;1.026,6;5,4;4,4;;;84;0;0;15;6;;
16667;2000;1;10;6;1.027,8;3,4;2,6;7,8;3,4;87;0;0;20;1;;
16667;2000;1;10;9;1.028,7;8;6,6;;;81;0;0;20;1;;
16667;2000;1;10;12;1.027,5;10;8;;;74;360;4;15;1;;
16667;2000;1;10;15;1.027,5;9;7,4;;;78;0;0;15;1;;
16667;2000;1;10;18;1.027,5;8,6;6,8;10,4;3;76;100;7;15;7;;
16667;2000;1;11;3;1.027,5;4,2;3,6;;;90;240;4;15;3;;
16667;2000;1;11;6;1.028,6;6;4,4;9,4;3;76;0;0;15;2;;
16667;2000;1;11;9;1.029,6;8,8;6,4;;;68;20;7;15;2;;
16667;2000;1;11;12;1.028,2;9,6;7,2;;;69;20;4;15;5;;
16667;2000;1;11;15;1.028,2;9;6,6;;;69;20;15;15;5;;
16667;2000;1;11;18;1.029,7;7,4;5,8;10;5,6;77;20;14;15;6;;
16667;2000;1;12;3;1.030,4;6;4,8;;;82;10;12;15;4;;
16667;2000;1;12;6;1.030,7;6,4;5;7,4;5,4;79;20;13;10;3;;
16667;2000;1;12;9;1.031,5;7,6;6;;;77;360;10;10;3;;
16667;2000;1;12;12;1.030,4;8,6;6,6;;;73;20;13;10;6;;
16667;2000;1;12;15;1.030,4;7,4;5,6;;;75;20;14;10;4;;
16667;2000;1;12;18;1.030,9;6,8;5,2;9;6;77;20;13;10;4;;
16667;2000;1;13;3;1.030,4;6,2;4,4;;;73;20;10;10;3;;
16667;2000;1;13;6;1.029,8;6,6;4,8;7;6;74;20;10;20;2;;
16667;2000;1;13;9;1.030,1;8,2;6;;;70;20;10;20;1;;
16667;2000;1;13;12;1.028,2;9,6;7;;;67;30;8;20;3;;
16667;2000;1;13;15;1.027,8;8,6;6,6;;;73;30;14;20;3;;
16667;2000;1;13;18;1.028;7,2;5,4;10;6;74;30;10;20;0;;
16667;2000;1;14;3;1.027;5,8;4,4;;;78;100;5;15;1;;
16667;2000;1;14;6;1.027,3;5,4;4;7,2;2;78;80;5;20;0;;
16667;2000;1;14;9;1.027,5;7,4;5,2;;;69;110;11;20;0;;
16667;2000;1;14;12;1.025,6;9;6,4;;;65;340;6;20;0;;
16667;2000;1;14;15;1.024,4;9,6;6,6;;;62;100;9;20;5;;
16667;2000;1;14;18;1.024,4;8,4;6;9,8;5;68;30;9;20;0;;
16667;2000;1;15;3;1.023,5;7;4,6;;;66;100;9;20;0;;
16667;2000;1;15;6;1.023,5;6,4;4,4;8,4;4,8;70;60;5;20;6;;
16667;2000;1;15;9;1.023,5;7,2;5,4;;;74;60;3;20;5;;
16667;2000;1;15;12;1.022,2;9,2;6,8;;;69;340;5;20;3;;
16667;2000;1;15;15;1.022,1;8;6;;;72;270;4;20;5;;
16667;2000;1;15;18;1.022,1;4,8;3;10,2;4,6;71;240;4;20;3;;
16667;2000;1;16;3;1.022;2,6;1,4;;;79;250;5;15;2;;
16667;2000;1;16;6;1.022,4;2,4;1,2;5,4;2;79;250;5;20;2;;
16667;2000;1;16;9;1.022,4;8;6;;;72;100;4;15;5;;
16667;2000;1;16;12;1.021,6;9,8;7,4;;;69;0;0;15;6;;
16667;2000;1;16;15;1.020,7;7,6;5,2;;;66;0;0;15;6;;
16667;2000;1;16;18;1.020,7;6;3,8;10,4;2;67;250;4;15;6;;
16667;2000;1;17;3;1.018,5;7,8;5,8;;;72;80;6;15;3;;
16667;2000;1;17;6;1.018;5,2;3,8;8,2;4,8;78;290;6;15;7;;
16667;2000;1;17;9;1.016,6;7,4;5,4;;;71;340;5;15;5;;
16667;2000;1;17;12;1.013,6;8,4;5,8;;;65;340;5;15;5;;
16667;2000;1;17;15;1.011;6,8;5;;;74;0;0;15;5;;
16667;2000;1;17;18;1.008,6;6,4;4,4;8,6;5;70;0;0;15;7;;
16667;2000;1;18;3;998,5;5,8;5;;;88;0;0;10;8;;
16667;2000;1;18;6;996,7;6,2;5;8,4;4,8;82;260;4;10;8;1,3;
