STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16710;2000;1;1;6;1.022,6;-3;-3,6;0,2;-3;87;230;9;14;4;;
16710;2000;1;1;9;1.022,6;1,8;1,4;;;92;0;0;14;4;;
16710;2000;1;1;12;1.021;4;3,4;;;90;270;8;14;4;;
16710;2000;1;1;18;1.023,5;-1;-1,6;5,2;-3;88;0;0;14;4;;
16710;2000;1;2;6;1.025,1;-6;-6,4;-1;-6;90;0;0;14;2;;
16710;2000;1;2;9;1.023;1;-0,1;;;79;0;0;14;2;;
16710;2000;1;2;12;1.020,7;4,2;3,4;;;87;330;10;14;7;;
16710;2000;1;2;18;1.022,9;-2;-2,6;7;-6;87;360;8;14;7;;
16710;2000;1;3;6;1.025,6;-4;-4,4;-2;-4;91;30;13;14;8;;
16710;2000;1;3;9;1.027,1;-4;-4,4;;;91;360;16;14;7;;
16710;2000;1;3;12;1.025,8;-1;-1,6;;;88;20;16;14;6;;
16710;2000;1;3;18;1.027;-5;-5,6;0;-5;85;20;8;14;6;;
16710;2000;1;4;6;1.026,5;-9,8;-10,4;-5;-9,8;81;0;0;14;4;;
16710;2000;1;4;9;1.026;-5;-5,4;;;90;0;0;14;4;;
16710;2000;1;4;12;1.022,9;0;-0,8;;;85;0;0;14;4;;
16710;2000;1;4;18;1.024;-4;-5,4;4;-9,8;70;0;0;14;4;;
16710;2000;1;5;6;1.026,4;-9,8;-10,4;-4;-9,8;81;0;0;14;2;;
16710;2000;1;5;9;1.024,6;-3;-3,8;;;83;150;5;14;2;;
16710;2000;1;5;12;1.021,3;5;2,8;;;66;0;0;14;2;;
16710;2000;1;5;18;1.023,4;-2;-4,2;7;-9,8;57;0;0;14;2;;
16710;2000;1;6;6;1.027,1;-9,8;-10,4;-2;-9,8;81;0;0;14;2;;
16710;2000;1;6;9;1.025,7;-2,4;-3,6;;;75;0;0;14;2;;
16710;2000;1;6;12;1.021,1;6,8;4,6;;;69;0;0;14;2;;
16710;2000;1;6;18;1.022,9;0;-2;7;-9,8;64;240;5;14;2;;
16710;2000;1;7;6;1.025,3;-2,8;-3,2;0;-2,8;92;0;0;14;8;;
16710;2000;1;7;9;1.025,4;0;-1,6;;;70;360;13;14;7;;
16710;2000;1;7;12;1.024,3;2,8;1;;;69;60;6;14;4;;
16710;2000;1;7;18;1.026,9;-2;-3,2;4;-2,8;76;360;6;14;2;;
16710;2000;1;8;6;1.031,1;-9,8;-10,4;-2;-10,6;81;0;0;10;2;;
16710;2000;1;8;9;1.029;-1;-2,4;;;74;0;0;14;2;;
16710;2000;1;8;12;1.026;5;3,4;;;74;150;6;14;2;;
16710;2000;1;8;18;1.028,7;-2;-4,2;6,2;-9,8;57;240;5;14;2;;
16710;2000;1;9;6;1.031,8;-9,8;-10,4;-2;-10;81;0;0;10;2;;
16710;2000;1;9;9;1.029,8;-1,2;-2,6;;;72;0;0;14;2;;
16710;2000;1;9;12;1.025,7;5,6;4;;;76;30;7;14;2;;
16710;2000;1;9;15;1.026,1;4;2,4;;;73;50;6;14;2;;
16710;2000;1;9;18;1.026,9;-2;-3,2;5,6;-9,8;76;50;5;14;2;;
16710;2000;1;10;6;1.033;-9,8;-10,4;-2;-9,8;81;0;0;14;2;;
16710;2000;1;10;9;1.031,5;-3;-3,4;;;92;0;0;14;2;;
16710;2000;1;10;12;1.028,3;3;2,4;;;89;90;6;14;6;;
16710;2000;1;10;15;1.019,3;1;0,2;;;85;130;5;14;6;;
16710;2000;1;10;18;1.030,2;-3;-3,6;4;-9,8;87;0;0;14;2;;
16710;2000;1;11;6;1.032,8;-6,6;-7;-3;-6,6;90;0;0;14;4;;
16710;2000;1;11;9;1.032,4;-2;-2,4;;;92;0;0;14;2;;
16710;2000;1;11;12;1.030,9;2;1,4;;;89;30;10;14;4;;
16710;2000;1;11;15;1.030,6;0;-1,2;;;78;30;6;14;4;;
