STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16723;1978;4;7;0;1.014,1;14,6;13,6;;;89;110;6;15;7;;
16723;1978;4;7;3;1.014,5;14,2;13,4;;;91;0;0;8;5;;
16723;1978;4;7;6;1.014,9;15,6;13,4;;14,2;77;200;5;15;7;;
16723;1978;4;7;9;1.016,1;17,6;14,4;;;68;180;12;15;7;;
16723;1978;4;7;12;1.014,8;18;14,4;;;65;180;8;15;6;;
16723;1978;4;7;15;1.013,6;18;14,2;;;64;200;10;15;7;;
16723;1978;4;7;18;1.012,7;17;13,8;18,2;;68;230;10;15;5;;
16723;1978;4;7;21;1.012,4;15,8;13,2;;;73;250;6;15;6;;
16723;1978;4;8;0;1.010,1;15;12,4;;;72;290;6;15;6;;
16723;1978;4;8;3;1.009,2;15;12;;;68;250;8;15;6;;
16723;1978;4;8;6;1.009,1;16,6;13;;14;64;230;8;15;7;;
16723;1978;4;8;9;1.008,7;19;14;;;55;200;12;15;6;;
16723;1978;4;8;12;1.006,7;19;14,2;;;56;200;15;15;8;;
16723;1978;4;8;15;1.005,6;17,6;13,6;;;62;270;15;15;8;;
16723;1978;4;8;18;1.006,3;15,2;13,2;20,6;;79;0;0;12;8;0,4;
16723;1978;4;8;21;1.006,1;13,8;12,2;;;82;360;5;15;8;;
16723;1978;4;9;0;1.004,8;13;12,2;;;91;140;15;12;8;;
16723;1978;4;9;3;1.005,7;13;12,2;;;91;290;7;10;8;;
16723;1978;4;9;6;1.006;14,6;13,2;;12,4;85;0;0;15;2;4,9;
16723;1978;4;9;9;1.007,2;16,8;14,6;;;78;140;6;15;2;;
16723;1978;4;9;12;1.006,8;19;15,8;;;70;230;6;15;2;;
16723;1978;4;9;15;1.006,8;18,2;15,8;;;77;200;10;15;2;;
16723;1978;4;9;18;1.007,1;16,6;15,6;20,4;;90;0;0;15;2;;
16723;1978;4;9;21;1.007,1;14,8;13,2;;;83;0;0;15;3;;
16723;1978;4;10;0;1.006,5;12,6;11,6;;;88;360;12;15;7;;
16723;1978;4;10;3;1.007,7;11,8;11;;;90;340;6;15;8;;
16723;1978;4;10;6;1.009,5;13,4;11,6;;11,6;80;20;10;15;7;3;
16723;1978;4;10;9;1.011,3;16;13;;;69;20;20;15;3;;
16723;1978;4;10;12;1.012,3;18;13,4;;;56;340;15;15;1;;
16723;1978;4;10;15;1.012,7;16,2;12,2;;;60;360;22;15;1;;
16723;1978;4;10;18;1.013,9;14;11,2;18,2;;69;20;22;15;0;;
16723;1978;4;10;21;1.014,9;13;10,6;;;73;360;25;15;0;;
16723;1978;4;11;0;1.014,9;12,2;10,4;;;78;360;22;15;0;;
16723;1978;4;11;3;1.015,3;11,8;10;;;78;20;22;15;0;;
16723;1978;4;11;6;1.017,2;13,4;10;;11,4;62;20;22;15;0;;
16723;1978;4;11;9;1.018,1;15,2;11,4;;;60;20;20;15;0;;
16723;1978;4;11;12;1.017,6;17,8;12,8;;;53;20;20;15;1;;
16723;1978;4;11;15;1.017,6;19;12,6;;;44;20;12;15;1;;
