STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16723;1980;1;1;0;1.005,9;16,4;13,6;;;72;200;40;15;7;;
16723;1980;1;1;3;1.002,5;17;14;;;70;200;40;15;7;;
16723;1980;1;1;6;1.000,9;12;11;;9,6;88;250;30;5;8;9;
16723;1980;1;1;9;1.001,2;13,4;8,2;;;44;250;30;15;8;;
16723;1980;1;1;12;1.002;13,8;9,4;;;52;250;33;15;7;;
16723;1980;1;1;15;1.003,9;12,8;8,8;;;55;250;24;15;5;;
16723;1980;1;1;18;1.007,9;9,6;7,4;17;;71;320;15;15;4;9,5;
16723;1980;1;1;21;1.010,9;10;7,6;;;70;360;8;15;5;;
16723;1980;1;2;0;1.013,6;9,4;6;;;56;320;6;15;6;;
16723;1980;1;2;3;1.014,5;8;5,8;;;70;0;0;15;7;;
16723;1980;1;2;6;1.015,6;6,6;5,4;;6,4;82;360;6;15;7;0,1;
16723;1980;1;2;9;1.016,4;12;7,6;;;50;140;8;15;4;;
16723;1980;1;2;12;1.014,5;13;8,4;;;48;160;16;15;2;;
16723;1980;1;2;15;1.013,5;13;9;;;55;180;22;15;2;;
16723;1980;1;2;18;1.012,4;14;10;14,5;;57;180;32;15;6;;
16723;1980;1;2;21;1.010,5;15;12,6;;;75;180;45;15;7;;
16723;1980;1;3;0;1.008,9;13,2;12,4;;;91;200;40;6;8;;
16723;1980;1;3;3;1.006,9;13;12,6;;;95;230;40;15;7;;
16723;1980;1;3;6;1.005,5;16,2;13,2;;4;69;200;42;15;6;12,3;
16723;1980;1;3;9;1.005,5;13,4;12,6;;;91;230;45;5;8;;
16723;1980;1;3;12;1.003,3;14,8;10,6;;;57;250;35;15;7;;
16723;1980;1;3;15;1.003,3;14,6;10,4;;;55;250;35;15;6;;
16723;1980;1;3;18;1.004,4;12,4;7,6;16,2;;47;250;42;15;6;3,5;
16723;1980;1;3;21;1.004,7;11,8;7,6;;;52;250;35;15;6;;
16723;1980;1;4;0;1.004,7;7,2;6,2;;;85;250;5;15;8;;
16723;1980;1;4;3;1.005,1;6;4,8;;;82;360;5;15;8;;
16723;1980;1;4;6;1.006,3;7,2;5,2;;3,2;71;290;15;15;6;2,4;
16723;1980;1;4;9;1.007,7;7;5,6;;;80;360;13;15;8;;
16723;1980;1;4;12;1.007,9;5,4;4,6;;;88;360;15;12;8;;
16723;1980;1;4;15;1.009,6;3,8;3,2;;;90;0;0;12;7;;
16723;1980;1;4;18;1.011,1;3,4;2,8;12,6;;90;360;6;12;7;5,3;
16723;1980;1;4;21;1.012;3,4;2,6;;;87;50;5;10;7;;
16723;1980;1;5;0;1.011,9;2,6;2,2;;;93;290;8;8;8;;
16723;1980;1;5;3;1.011,3;2;1,6;;;93;0;0;12;5;;
16723;1980;1;5;6;1.012,3;3,6;3;;1,5;90;20;8;12;7;6,2;
16723;1980;1;5;9;1.014,3;4,4;3,8;;;90;0;0;12;6;;
16723;1980;1;5;12;1.013,9;5;3;;;69;340;12;12;6;;
16723;1980;1;5;15;1.015,9;5,2;1,8;;;49;360;22;15;6;;
16723;1980;1;5;18;1.017,1;3,6;1,4;10;;63;360;20;15;4;3,5;
16723;1980;1;5;21;1.020,3;3,2;1;;;63;360;15;15;4;;
16723;1980;1;6;0;1.020,5;1;0;;;81;90;12;15;3;;
16723;1980;1;6;3;1.020,5;0;-1;;;82;0;0;15;1;;
16723;1980;1;6;6;1.021,5;1;0,2;;-2,4;85;360;10;15;1;;
16723;1980;1;6;9;1.021,2;7;4;;;57;360;5;15;3;;
16723;1980;1;6;12;1.019,3;8,2;4,2;;;46;110;4;15;8;;
16723;1980;1;6;15;1.018,4;7,4;5;;;66;320;5;15;8;;
16723;1980;1;6;18;1.018,3;6,6;4,8;8,4;;74;340;5;15;8;0,2;
16723;1980;1;6;21;1.017,9;7;4,8;;;69;0;0;15;8;;
16723;1980;1;7;0;1.016;10,2;6,8;;;58;140;20;15;8;;
16723;1980;1;7;3;1.013,3;10,6;7,6;;;64;140;25;15;8;;
16723;1980;1;7;6;1.010,5;11,2;9;;4;73;140;35;15;8;0,1;
16723;1980;1;7;9;1.011,6;10,6;9,6;;;88;160;30;3;8;;
16723;1980;1;7;12;1.008,8;14;10,4;;;61;230;18;12;7;;
16723;1980;1;7;15;1.010;10,4;9,6;;;90;0;0;15;6;;
16723;1980;1;7;18;1.011,7;8,2;7,8;14,4;;94;360;5;12;5;27,9;
16723;1980;1;7;21;1.012,8;11;9,6;;;83;110;12;12;6;;
16723;1980;1;8;0;1.013,1;10,8;9,6;;;85;110;6;12;7;;
16723;1980;1;8;3;1.013,1;8,6;7,6;;;87;0;0;15;7;;
16723;1980;1;8;6;1.014,1;7,2;6,8;;7;94;0;0;15;4;2,1;
16723;1980;1;8;9;1.015,6;12,8;10,2;;;70;140;12;15;5;;
16723;1980;1;8;12;1.015,1;15;9,8;;;47;160;16;15;5;;
16723;1980;1;8;15;1.015,2;12,4;9,8;;;70;0;0;15;5;;
16723;1980;1;8;18;1.015,3;9,2;7,8;15,2;;82;0;0;15;1;1;
16723;1980;1;8;21;1.016,1;10;8,6;;;82;340;6;15;4;;
16723;1980;1;9;0;1.016,1;7,6;7;;;91;360;10;15;6;;
16723;1980;1;9;3;1.016,5;7,2;6,2;;;85;360;8;15;6;;
16723;1980;1;9;6;1.019,3;6;5,4;;4;91;0;0;15;4;1;
16723;1980;1;9;9;1.020,7;11,6;7,4;;;50;360;16;15;4;;
16723;1980;1;9;12;1.020,1;12,2;7;;;42;360;13;15;4;;
16723;1980;1;9;15;1.020,9;10;6,8;;;60;360;10;15;7;;
16723;1980;1;9;18;1.021,5;9,6;6,4;12,4;;59;360;10;15;7;0,2;
16723;1980;1;9;21;1.022,4;9,4;6,2;;;59;360;5;15;6;;
16723;1980;1;10;0;1.022,7;5;3,8;;;81;360;5;15;2;;
16723;1980;1;10;3;1.022,5;3,6;3;;;90;360;5;15;2;;
16723;1980;1;10;6;1.023,2;7,2;5;;2,5;69;360;7;15;6;;
16723;1980;1;10;9;1.023,5;10;6;;;50;50;7;15;3;;
16723;1980;1;10;12;1.021,6;10,4;6,8;;;56;20;12;15;7;;
16723;1980;1;10;15;1.021,3;9,4;6;;;56;0;0;15;7;;
16723;1980;1;10;18;1.022;6,4;5;10,6;;79;360;5;15;7;;
16723;1980;1;10;21;1.022,1;5,2;4;;;81;360;5;15;4;;
16723;1980;1;11;0;1.020,8;6,2;4,2;;;70;360;6;15;2;;
16723;1980;1;11;3;1.020;5,8;4,2;;;76;20;5;15;5;;
16723;1980;1;11;6;1.019,9;5,6;3,6;;2,8;70;360;5;15;6;;
16723;1980;1;11;9;1.019,5;8,4;5;;;55;20;15;15;6;;
16723;1980;1;11;12;1.017,5;9;5;;;48;20;25;15;7;;
16723;1980;1;11;15;1.016,7;8,4;4,6;;;51;360;20;15;6;;
16723;1980;1;11;18;1.017,9;8;5,4;9,8;;64;70;18;15;0;;
16723;1980;1;11;21;1.019,5;7;5;;;71;20;18;15;0;;
16723;1980;1;12;0;1.019,6;6;4,2;;;73;70;16;15;0;;
16723;1980;1;12;3;1.019,5;5;3,2;;;71;360;16;15;0;;
16723;1980;1;12;6;1.020,1;5;3;;4;69;50;18;15;2;;
16723;1980;1;12;9;1.020,1;7,8;4,6;;;57;70;22;15;1;;
16723;1980;1;12;12;1.018,3;9,6;5,2;;;44;20;23;15;2;;
16723;1980;1;12;15;1.018,1;9,2;5,2;;;48;360;18;15;6;;
16723;1980;1;12;18;1.019,6;8,4;4,6;10;;51;360;17;15;6;;
16723;1980;1;12;21;1.020,4;7;3,6;;;53;360;20;15;4;;
16723;1980;1;13;0;1.020,3;5,8;2,6;;;53;360;24;15;0;;
16723;1980;1;13;3;1.021,2;5,2;2;;;51;360;25;15;4;;
16723;1980;1;13;6;1.021,7;5,2;1,8;;4,4;49;20;23;15;6;;
16723;1980;1;13;9;1.022,5;6,8;3;;;46;20;20;15;2;;
16723;1980;1;13;12;1.022;8,4;4;;;42;20;22;15;0;;
16723;1980;1;13;15;1.022,5;8;3,6;;;42;20;20;15;0;;
16723;1980;1;13;18;1.024,3;6;2,8;8,8;;53;20;20;15;0;;
16723;1980;1;13;21;1.025,1;4,6;2;;;59;360;15;15;0;;
16723;1980;1;14;0;1.024,9;4;1,4;;;57;20;22;15;0;;
16723;1980;1;14;3;1.025,3;3,6;0,8;;;54;50;20;15;0;;
16723;1980;1;14;6;1.026,7;3,4;0,4;;3,2;49;70;20;15;1;;
16723;1980;1;14;9;1.027,2;5,6;1,8;;;44;50;18;15;0;;
16723;1980;1;14;12;1.024,1;7;3;;;44;340;20;15;1;;
16723;1980;1;14;15;1.024,3;6;2,2;;;44;360;25;15;0;;
16723;1980;1;14;18;1.026;5,4;2,6;7,4;;58;360;22;15;0;;
16723;1980;1;14;21;1.025,5;4;1,2;;;54;50;25;15;0;;
16723;1980;1;15;0;1.024,8;3;0,6;;;60;70;20;15;0;;
16723;1980;1;15;3;1.024,5;2,4;0;;;58;50;15;15;0;;
16723;1980;1;15;6;1.024,9;2,2;0;;1,6;61;20;12;15;0;;
16723;1980;1;15;9;1.025,5;6;2,6;;;51;50;20;15;4;;
16723;1980;1;15;12;1.022,4;7,4;3,6;;;48;20;22;15;6;;
