STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16732;1990;1;1;0;1.019;11;8,4;;;68;20;24;15;4;;
16732;1990;1;1;3;1.018,4;11;8,4;;;68;10;20;15;4;;
16732;1990;1;1;6;1.017,8;11;8,4;11,4;10,2;68;20;20;15;7;;
16732;1990;1;1;9;1.017,8;11,1;8,6;;;69;20;20;15;7;;
16732;1990;1;1;12;1.015,8;11,5;8,7;;;67;20;18;20;7;;
16732;1990;1;1;15;1.015,3;11,7;8,7;;;65;20;16;20;6;;
16732;1990;1;1;18;1.015,3;12;9,8;12,4;10,8;74;20;14;20;7;;
16732;1990;1;1;21;1.015,3;12,3;9,5;;;68;20;14;20;6;;
16732;1990;1;2;0;1.014,2;11,8;9,8;;;76;20;18;15;7;;
16732;1990;1;2;3;1.014;11,5;9,3;;;73;20;20;15;8;;
16732;1990;1;2;6;1.014,1;11,4;8,8;12,3;11,2;69;10;16;15;8;;
16732;1990;1;2;9;1.014,4;11,4;9,4;;;75;10;17;15;8;;
16732;1990;1;2;12;1.012,7;11,8;10,2;;;81;360;18;15;8;;
16732;1990;1;2;15;1.012,6;11,6;9,8;;;78;10;18;15;8;;
16732;1990;1;2;18;1.013,4;11,4;9,6;12,2;10;78;360;19;12;8;;
16732;1990;1;2;21;1.013,4;11,4;9,6;;;78;360;22;15;8;;
16732;1990;1;3;0;1.012,4;11,4;9,6;;;78;360;24;15;8;;
16732;1990;1;3;3;1.011,8;11,7;9,7;;;76;360;28;15;8;;
16732;1990;1;3;6;1.011,8;11,5;9;12;10,5;69;360;22;15;8;;
16732;1990;1;3;9;1.012,3;11,5;8,7;;;67;360;24;15;8;;
16732;1990;1;3;12;1.011,3;11,4;8,6;;;67;360;22;15;8;;
16732;1990;1;3;15;1.011,9;10,8;8,6;;;73;360;29;15;7;;
16732;1990;1;3;18;1.012,8;10,2;7,2;12;10;62;360;30;15;7;;
16732;1990;1;3;21;1.013,7;10;7,4;;;67;360;30;15;7;;
16732;1990;1;4;0;1.014,6;9,2;6,2;;;61;360;30;12;7;;
16732;1990;1;4;3;1.014,6;9,2;6,2;;;61;10;42;12;7;;
16732;1990;1;4;6;1.017,3;8,6;6;10,4;8;65;10;46;10;7;;
16732;1990;1;4;9;1.019;8,4;5;;;55;10;44;10;6;;
16732;1990;1;4;12;1.018,9;8;5,6;;;68;360;40;10;7;;
16732;1990;1;4;15;1.021,6;7,5;5;;;64;360;34;10;7;;
16732;1990;1;4;18;1.022,6;7,3;4,7;8,8;7;64;360;37;10;7;;
16732;1990;1;4;21;1.023,8;7;4,8;;;69;360;36;10;7;;
16732;1990;1;5;0;1.025;6,4;4;;;65;20;34;10;7;;
16732;1990;1;5;3;1.024,6;7,2;4;;;55;10;34;10;7;;
16732;1990;1;5;6;1.026,2;6,5;4,1;7,6;5,8;65;20;34;15;7;;
16732;1990;1;5;9;1.027,1;6,2;3,8;;;65;20;30;15;7;;
16732;1990;1;5;12;1.025,8;7;4,4;;;62;20;27;15;7;;
16732;1990;1;5;15;1.024,7;7,4;4,6;;;62;20;30;15;7;;
16732;1990;1;5;18;1.024,3;7,6;4,8;8,2;6;62;20;32;15;5;;
16732;1990;1;5;21;1.025;7,8;4,8;;;59;20;26;15;6;;
16732;1990;1;6;0;1.024,8;7,4;4,6;;;62;20;25;15;6;;
16732;1990;1;6;3;1.023,3;7,2;4,4;;;60;20;24;15;6;;
16732;1990;1;6;6;1.025,4;7,5;4,5;7,8;6,4;59;20;20;15;6;;
