STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16689;1995;1;1;6;;16,2;14,6;16,8;15,2;83;190;10;10;8;;
16689;1995;1;1;12;;19,2;15,2;;;63;200;12;10;8;;
16689;1995;1;1;18;;16,4;14;19,4;16,2;75;200;6;10;5;;
16689;1995;1;2;6;;16;11,6;16,4;14;56;230;10;15;2;;
16689;1995;1;2;12;;18,4;14;;;59;230;8;15;6;;
16689;1995;1;2;18;;14,4;12;19,8;14;74;0;0;15;7;7,8;
16689;1995;1;3;6;;12;9,4;14,4;11;69;0;0;10;8;;
16689;1995;1;3;12;;13,4;10,6;;;69;0;0;10;8;4,2;
16689;1995;1;3;18;;11,4;9;14;11,4;71;0;0;10;7;4,2;
16689;1995;1;4;6;;8,6;6;11,4;7,4;65;0;0;10;4;7,2;
16689;1995;1;4;12;;7,6;6,4;;;83;0;0;8;8;3,6;
16689;1995;1;4;18;;8;6,8;9;7,6;83;0;0;10;8;5,4;
16689;1995;1;5;6;;6,2;5,2;8;6,2;85;0;0;15;3;0,1;
16689;1995;1;5;12;;12;9;;;65;0;0;10;5;1,9;
16689;1995;1;5;18;;9,8;7,6;12,6;6,2;72;0;0;10;7;3,2;
16689;1995;1;6;6;;8;6,8;9,8;7,2;83;0;0;10;8;10,6;
16689;1995;1;6;12;;10,8;9;;;78;0;0;10;5;6,4;
16689;1995;1;6;18;;8,4;6,6;11,8;8;76;0;0;10;8;9,2;
16689;1995;1;7;6;;7;6,2;8,4;6,4;88;0;0;15;2;8,1;
16689;1995;1;7;12;;14,4;10,6;;;60;0;0;20;2;;
16689;1995;1;7;18;;11,4;9,2;15,6;7;73;0;0;20;5;;
16689;1995;1;8;6;;12;9,4;12,8;11,4;69;0;0;20;8;;
16689;1995;1;8;12;;13,4;10,6;;;69;0;0;20;8;;
16689;1995;1;8;18;;11,4;9;14,6;11;71;0;0;20;8;;
16689;1995;1;9;6;;12,4;8,6;12,8;11;57;0;0;15;4;;
16689;1995;1;9;12;;14,2;10;;;55;0;0;20;6;;
16689;1995;1;9;18;;12,4;7,8;15,4;12;48;0;0;20;7;;
16689;1995;1;10;6;;9;7,2;12,4;7,6;76;0;0;10;2;;
16689;1995;1;10;12;;15,2;10,2;;;49;0;0;15;2;;
16689;1995;1;10;18;;9,4;6,6;16,2;9;64;0;0;10;5;;
16689;1995;1;11;6;;7,4;6,2;9,4;6,8;83;0;0;10;1;0,6;
16689;1995;1;11;12;;13,2;9,6;;;61;0;0;15;5;;
16689;1995;1;11;18;;11,8;9;13,6;7,4;67;0;0;10;8;;
16689;1995;1;12;6;;8,6;7,8;11,8;7,4;89;0;0;6;7;1,4;
16689;1995;1;12;12;;16;12;;;60;0;0;15;5;3,9;
16689;1995;1;12;18;;11,2;8,8;17,4;8,6;71;0;0;15;5;7,6;
16689;1995;1;13;6;;9,4;8,6;11,2;8;90;0;0;15;8;4,6;
16689;1995;1;13;12;;11;9;;;75;0;0;15;8;1,6;
16689;1995;1;13;18;;9,4;7,6;13;9;77;0;0;15;8;3,7;
16689;1995;1;14;6;;6,8;5;9,4;6,8;74;50;12;10;8;9,2;
16689;1995;1;14;12;;9,6;5,6;;;50;50;14;15;6;4,3;
16689;1995;1;14;18;;10;5,6;10,2;5,8;46;50;14;15;8;4,7;
16689;1995;1;15;6;;5,2;3,2;10;5,2;69;50;12;20;6;;
16689;1995;1;15;12;;12,4;6,6;;;37;50;12;20;6;;
16689;1995;1;15;18;;9;5;13;5,2;48;0;0;20;6;;
16689;1995;1;16;6;;6,2;3,4;9;5,2;58;90;6;15;2;;
16689;1995;1;16;12;;11,8;6,8;;;43;80;4;20;1;;
16689;1995;1;16;18;;6,6;3,4;12,4;6;53;0;0;15;0;;
16689;1995;1;17;6;;6,4;4,6;6,6;5,2;74;0;0;20;0;;
16689;1995;1;17;12;;12;7;;;43;0;0;20;1;;
16689;1995;1;17;18;;5,6;3,8;13;5,6;73;0;0;20;0;;
16689;1995;1;18;6;;4,6;3;5,6;1,2;74;0;0;10;8;;
16689;1995;1;18;12;;9;6,6;;;69;0;0;15;8;;
16689;1995;1;18;18;;7,6;5,8;9,6;4,6;75;0;0;10;3;;
16689;1995;1;19;6;;7,4;6,2;7,6;6;83;0;0;10;7;;
16689;1995;1;19;12;;13;9,8;;;64;0;0;8;6;0,3;
16689;1995;1;19;18;;11,4;9;14,2;7,4;71;0;0;8;7;0,3;
16689;1995;1;20;6;;8;7,2;11,6;7;89;0;0;10;3;20,8;
16689;1995;1;20;12;;14,6;10,4;;;55;0;0;15;2;;
16689;1995;1;20;18;;8,8;7;15,8;8;76;0;0;20;2;;
16689;1995;1;21;6;;4,6;3,2;8,8;3,4;77;0;0;15;2;;
16689;1995;1;21;12;;13;8,6;;;52;0;0;20;7;;
16689;1995;1;21;18;;11,4;9;14,2;4,6;71;0;0;15;6;;
16689;1995;1;22;6;;8,8;7,6;11,4;7,6;84;60;6;8;8;1,4;
16689;1995;1;22;12;;9,2;7,8;;;82;0;0;10;8;4,2;
16689;1995;1;22;18;;8,4;7,6;10,6;8,4;89;0;0;10;3;4,2;
16689;1995;1;23;6;;4,8;4;8,4;4,8;87;0;0;15;5;;
16689;1995;1;23;12;;14,4;11,6;;;70;0;0;15;4;;
16689;1995;1;23;18;;10,4;9,4;14,6;4,8;87;0;0;10;3;;
16689;1995;1;24;6;;11;8,8;11,4;8,6;73;0;0;10;6;;
16689;1995;1;24;12;;16,2;12;;;58;0;0;15;3;;
16689;1995;1;24;18;;11;8,8;18,6;11;73;0;0;15;2;;
16689;1995;1;25;6;;9,8;8,2;11;9,4;79;0;0;20;5;;
16689;1995;1;25;12;;17;12,4;;;55;360;4;20;0;;
16689;1995;1;25;18;;10,8;7,8;17,2;9,8;64;0;0;20;2;;
16689;1995;1;26;6;;11;9,8;12,4;10,2;85;0;0;10;1;;
16689;1995;1;26;12;;18;14,8;;;69;0;0;20;2;;
16689;1995;1;26;18;;11;9,8;18,6;10,8;85;0;0;10;1;;
16689;1995;1;27;6;;12,6;9,2;12,8;9,4;61;180;10;20;3;;
16689;1995;1;27;12;;18,6;13,2;;;51;180;14;20;4;;
16689;1995;1;27;18;;15;12,2;18,8;12,6;70;270;10;20;3;;
16689;1995;1;28;6;;7,2;3,8;16,6;7,2;53;0;0;20;0;;
16689;1995;1;28;12;;13,4;8;;;42;0;0;20;0;;
16689;1995;1;28;18;;9,2;5;14;7,2;46;0;0;20;0;;
16689;1995;1;29;6;;8;5,8;9,2;6,2;70;0;0;15;6;;
16689;1995;1;29;12;;14,2;8,8;;;44;0;0;20;7;;
