STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16641;2000;1;1;0;1.016,4;5,6;5,4;;;97;250;3;10;4;;
16641;2000;1;1;3;1.017,4;5,8;5,4;;;94;0;0;10;7;;
16641;2000;1;1;6;1.018,6;6,6;6;8,2;5,4;91;0;0;10;7;;
16641;2000;1;1;9;1.020,2;8,2;7;;;83;0;0;20;7;;
16641;2000;1;1;12;1.019,9;10,6;8,4;;;72;0;0;20;6;;
16641;2000;1;1;15;1.019,7;9;7,4;;;78;310;6;20;6;;
16641;2000;1;1;18;1.020,2;5,8;5;11;5,8;88;0;0;10;4;;
16641;2000;1;1;21;1.020,7;4,6;4;;;90;0;0;10;4;;
16641;2000;1;2;0;1.020,7;3,6;3,2;;;93;0;0;10;3;;
16641;2000;1;2;3;1.020,6;3,2;2,6;;;90;0;0;10;4;;
16641;2000;1;2;6;1.020,4;1,6;1,4;6;1,6;96;0;0;20;3;;
16641;2000;1;2;9;1.021,1;7;6,2;;;88;80;5;20;2;;
16641;2000;1;2;12;1.020,4;10,8;8,4;;;70;60;6;20;2;;
16641;2000;1;2;15;1.019,9;10;7,4;;;67;20;4;20;1;;
16641;2000;1;2;18;1.020,2;4,6;3,8;12;1,6;87;0;0;10;1;;
16641;2000;1;2;21;1.021;2,4;2;;;93;0;0;10;1;;
16641;2000;1;3;0;1.021,6;2,4;2;;;93;0;0;10;1;;
16641;2000;1;3;3;1.021,8;0,8;0,4;;;92;0;0;10;1;;
16641;2000;1;3;6;1.022,9;0;-0,4;5;-0,8;93;0;0;20;1;;
16641;2000;1;3;9;1.024,4;6,4;5,4;;;85;60;6;20;1;;
16641;2000;1;3;12;1.023,8;9,6;7,2;;;69;10;8;20;1;;
16641;2000;1;3;15;1.023;9;7;;;73;40;3;20;0;;
16641;2000;1;3;18;1.023,3;2,8;2,4;10;-0,8;93;0;0;20;0;;
16641;2000;1;3;21;1.023,3;0,8;0,4;;;92;0;0;10;0;;
16641;2000;1;4;0;1.022,4;-0,2;-0,4;;;96;0;0;10;0;;
16641;2000;1;4;3;1.021,4;-0,4;-0,8;;;92;0;0;10;0;;
16641;2000;1;4;6;1.021,3;0,8;0,6;2,8;-0,4;96;0;0;20;6;;
16641;2000;1;4;9;1.021,4;5,2;4,4;;;87;0;0;20;5;;
16641;2000;1;4;12;1.020,3;12,6;10;;;70;110;3;20;3;;
16641;2000;1;4;15;1.019,4;12,4;10,4;;;76;0;0;20;3;;
16641;2000;1;4;18;1.019,5;4,6;4;13;0,8;90;0;0;10;3;;
16641;2000;1;4;21;1.019,5;3,6;3,2;;;93;0;0;10;3;;
16641;2000;1;5;0;1.019,3;2,4;2;;;93;0;0;10;1;;
16641;2000;1;5;3;1.019,3;2;1,6;;;93;0;0;10;1;;
16641;2000;1;5;6;1.019,3;1,6;1,4;4,6;1;96;0;0;10;0;;
16641;2000;1;5;9;1.020,4;8,2;7;;;83;0;0;20;2;;
16641;2000;1;5;12;1.019,5;13,2;11,4;;;79;80;5;20;3;;
16641;2000;1;5;15;1.018,7;13,6;12;;;82;0;0;20;2;;
16641;2000;1;5;18;1.019;7,6;7;14;1,6;91;0;0;10;1;;
16641;2000;1;5;21;1.019,8;4,8;4,6;;;97;0;0;10;2;;
16641;2000;1;6;0;1.020,2;3,4;3;;;93;0;0;10;2;;
16641;2000;1;6;3;1.020,2;2,4;2;;;93;0;0;10;2;;
16641;2000;1;6;6;1.020;2;1,6;7,6;2;93;0;0;10;1;;
16641;2000;1;6;9;1.020,8;8,8;8,2;;;92;0;0;20;1;;
16641;2000;1;6;12;1.019,8;13,8;12,2;;;82;160;4;20;3;;
16641;2000;1;6;15;1.019,1;13,8;12,6;;;87;0;0;20;3;;
16641;2000;1;6;18;1.019,1;7,4;7,4;14,6;2;100;0;0;10;2;;
16641;2000;1;6;21;1.020;5;5;;;100;0;0;10;2;;
16641;2000;1;7;0;1.020,3;3,2;3;;;97;0;0;10;2;;
16641;2000;1;7;3;1.020,6;2,6;2,6;;;100;0;0;10;2;;
16641;2000;1;7;6;1.021,4;1,4;1,4;7,4;1,4;100;0;0;20;2;;
16641;2000;1;7;9;1.023;10,4;8,8;;;80;120;11;20;2;;
16641;2000;1;7;12;1.022,4;13,4;10,4;;;66;80;3;20;2;;
16641;2000;1;7;15;1.022,2;13,2;10,2;;;66;0;0;20;0;;
16641;2000;1;7;18;1.023;5,2;4,6;14;1,4;91;0;0;10;0;;
16641;2000;1;7;21;1.023,5;3,2;2,8;;;93;0;0;10;0;;
16641;2000;1;8;0;1.024,3;1,8;1,8;;;100;0;0;10;0;;
16641;2000;1;8;3;1.024,3;1;1;;;100;0;0;10;0;;
