STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16641;1980;1;1;0;990,9;12;8;;;54;320;8;15;7;;
16641;1980;1;1;3;990,9;8;6;;;72;290;28;15;7;;
16641;1980;1;1;6;994,5;8;6;;5;72;340;25;6;8;8,4;
16641;1980;1;1;9;1.000,5;8;7;;;86;340;20;15;6;;
16641;1980;1;1;12;1.004;9,4;7;;;69;340;20;20;3;;
16641;1980;1;1;15;1.007,2;6,2;5;;;82;0;0;15;5;;
16641;1980;1;1;18;1.009,9;5,4;4,6;12,1;;88;0;0;12;5;5,9;
16641;1980;1;1;21;1.011,9;3,4;3;;;93;0;0;12;3;;
16641;1980;1;2;0;1.012,8;3,4;3;;;93;0;0;20;7;;
16641;1980;1;2;3;1.011,7;4,4;4;;;93;0;0;20;7;;
16641;1980;1;2;6;1.009,3;8;6;;3;72;110;15;15;8;1,1;
16641;1980;1;2;9;1.005,3;9,2;7,6;;;79;160;28;6;8;;
16641;1980;1;2;12;1.002,7;10,6;10;;;92;180;17;2;8;;
16641;1980;1;2;15;1.001,6;12,6;11;;;81;250;5;15;5;;
16641;1980;1;2;18;1.000,3;12,4;10;15;;72;0;0;15;8;15,1;
16641;1980;1;2;21;998,4;12,4;10,6;;;79;250;20;6;8;;
16641;1980;1;3;0;996,4;12;8,4;;;58;270;22;15;5;;
16641;1980;1;3;3;996,4;9,4;6,8;;;67;320;17;12;6;;
16641;1980;1;3;6;997,3;8;6;;3,1;72;320;15;15;7;4,9;
16641;1980;1;3;9;999,5;7,6;5,6;;;72;340;15;15;6;;
16641;1980;1;3;12;999,7;8,4;5;;;55;360;20;15;6;;
16641;1980;1;3;15;1.002,1;3,6;2,6;;;84;360;10;12;7;;
16641;1980;1;3;18;1.003,2;4;3;14,2;;84;320;7;15;4;2,9;
16641;1980;1;3;21;1.004,7;3;2;;;83;0;0;20;2;;
16641;1980;1;4;0;1.006,1;0,4;0;;;92;0;0;15;1;;
16641;1980;1;4;3;1.007,2;3;0,4;;;55;50;10;15;1;;
16641;1980;1;4;6;1.009,6;4,6;0,6;;-0,8;39;360;8;20;2;;
16641;1980;1;4;9;1.011,7;5;2;;;54;360;15;25;4;;
16641;1980;1;4;12;1.012,3;6;2;;;42;360;15;25;4;;
16641;1980;1;4;15;1.012,5;5,4;1,6;;;44;360;15;20;6;;
16641;1980;1;4;18;1.013,9;4,8;1,2;7,2;;44;360;8;20;6;;
16641;1980;1;4;21;1.015,3;3,6;0,4;;;47;20;6;20;2;;
16641;1980;1;5;0;1.015,9;2,6;-0,4;;;53;50;5;15;0;;
