STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16648;1995;1;1;0;1.005,9;12,6;9,6;;;66;0;0;10;0;;
16648;1995;1;1;3;1.006,2;12;9;;;65;0;0;10;0;;
16648;1995;1;1;6;1.006,7;6,6;6,4;13,4;6,6;97;0;0;10;6;;
16648;1995;1;1;9;1.006,2;10;9,4;;;92;0;0;10;7;;
16648;1995;1;1;12;1.003,9;15,6;14,4;;;87;0;0;10;5;;
16648;1995;1;1;15;1.002;19;13,2;;;48;250;12;15;5;;
16648;1995;1;1;18;1.001,5;13,8;11;20,4;6,4;69;190;6;15;0;;
16648;1995;1;1;21;1.002,2;14,6;11,4;;;65;190;10;10;1;;
16648;1995;1;2;0;1.001,4;16,8;12;;;53;180;4;10;0;;
16648;1995;1;2;3;999,9;11,8;9,4;;;71;300;4;10;0;;
16648;1995;1;2;6;999,4;16,6;12,4;17,2;11;58;220;8;15;2;;
16648;1995;1;2;9;1.000;19,6;14,4;;;53;0;0;15;3;;
16648;1995;1;2;12;1.000,7;21,4;15,2;;;48;270;12;15;5;;
16648;1995;1;2;15;1.003,4;17;13,4;;;64;290;8;15;7;;
16648;1995;1;2;18;1.006,2;13,4;11;22,8;13,4;73;270;6;15;6;;
16648;1995;1;2;21;1.008,4;12,4;8,4;;;54;320;8;15;3;;
16648;1995;1;3;0;1.009,7;10,6;7;;;56;320;10;15;2;;
16648;1995;1;3;3;1.010,2;9,6;6,6;;;62;330;4;15;6;;
16648;1995;1;3;6;1.010,7;8,2;7,4;13,4;7,6;89;100;10;12;8;0,3;
16648;1995;1;3;9;1.012,7;8,4;6,8;;;78;130;6;10;8;0,2;
16648;1995;1;3;12;1.012,5;6,8;6,2;;;91;90;10;10;8;2;
16648;1995;1;3;15;1.011,4;6,8;5,6;;;83;110;10;10;8;0,8;
