STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16726;2000;1;1;0;1.017,1;6;5,6;;;94;300;4;8;5;;
16726;2000;1;1;3;1.017,4;7;5,8;;;83;0;0;8;6;;
16726;2000;1;1;6;1.018,2;6,6;5,6;11;6;85;0;0;8;7;0,2;
16726;2000;1;1;9;1.019,9;8,8;7,2;;;78;0;0;10;5;;
16726;2000;1;1;12;1.018,7;12,4;8,4;;;54;0;0;10;6;;
16726;2000;1;1;15;1.019,4;11,2;8,2;;;64;0;0;10;6;;
16726;2000;1;1;18;1.019,7;7;6,2;13,4;6;88;0;0;8;6;;
16726;2000;1;1;21;1.020,3;7,4;6,4;;;85;0;0;8;6;;
16726;2000;1;2;0;1.019,5;5,8;5,4;;;94;300;5;8;4;;
16726;2000;1;2;3;1.019,4;4;3,8;;;97;320;5;8;4;;
16726;2000;1;2;6;1.019,3;4,6;4;7,6;3,8;90;290;7;8;5;;
16726;2000;1;2;9;1.019,5;8,2;6,8;;;81;280;5;8;4;;
16726;2000;1;2;12;1.018,1;12,6;7,4;;;42;320;6;10;6;;
16726;2000;1;2;15;1.018,1;10;6,6;;;58;330;4;10;4;;
16726;2000;1;2;18;1.018,1;5,8;4,8;13,2;4;85;280;7;10;2;;
16726;2000;1;2;21;1.018,5;4,2;3,4;;;87;300;7;10;2;;
16726;2000;1;3;0;1.018,5;3,6;2,8;;;87;290;8;10;1;;
16726;2000;1;3;3;1.018,1;4,2;2,8;;;77;280;7;10;1;;
16726;2000;1;3;6;1.019,1;7;3,4;7;3,2;49;340;6;10;2;;
16726;2000;1;3;9;1.020,2;9;5;;;48;300;8;10;1;;
16726;2000;1;3;12;1.019,5;9;5;;;48;350;6;10;2;;
16726;2000;1;3;15;1.019,7;10,4;5,4;;;39;330;5;10;0;;
16726;2000;1;3;18;1.020,4;4,4;2,4;11,8;4,4;67;300;8;10;0;;
16726;2000;1;3;21;1.021,3;2,6;0,6;;;66;290;9;10;0;;
16726;2000;1;4;0;1.020,6;1,2;0,4;;;85;300;5;10;0;;
16726;2000;1;4;3;1.020,4;2;0,2;;;67;320;4;10;0;;
