STATIONID;OBSERVATIONYEAR;OBSERVATIONMONTH;OBSERVATIONDAY;OBSERVATIONHOUR;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16726;1985;1;1;0;1.007,9;10,6;6,4;;;48;20;13;10;6;;
16726;1985;1;1;3;1.007,1;8,6;5,6;;;61;350;7;10;5;;
16726;1985;1;1;6;1.006,7;9,2;5,8;11,4;8,6;56;10;12;10;6;;
16726;1985;1;1;9;1.007;11;7;;;52;10;10;10;5;;
16726;1985;1;1;12;1.006;13;8;;;45;20;6;15;6;;
16726;1985;1;1;15;1.005,8;11,6;8,4;;;61;340;5;10;6;;
16726;1985;1;1;18;1.006,1;7,4;6;13;7,4;80;360;5;10;2;;
16726;1985;1;1;21;1.006,6;4,6;3,6;;;84;30;6;10;2;;
16726;1985;1;2;0;1.006,7;4;3,4;;;90;360;6;10;6;;
16726;1985;1;2;3;1.006;5;4,2;;;87;20;6;10;6;;
16726;1985;1;2;6;1.006;5,2;4,6;7,4;4;91;10;7;15;5;;
16726;1985;1;2;9;1.006,9;7,4;6,8;;;91;0;0;10;8;0;
16726;1985;1;2;12;1.005,1;12,6;9,6;;;66;190;6;15;4;;
16726;1985;1;2;15;1.004,8;10,6;9,8;;;90;230;5;4;8;1,1;
16726;1985;1;2;18;1.004,3;12;10,4;12,8;5,2;81;170;8;10;8;5,5;
16726;1985;1;2;21;1.003,9;10;9;;;87;0;0;10;8;10,4;
16726;1985;1;3;0;1.003,8;11,4;9,6;;;78;120;16;8;8;0,3;
16726;1985;1;3;3;1.002,6;10,4;9;;;82;120;6;10;7;;
16726;1985;1;3;6;1.004,2;10,2;8,6;12;9,6;80;210;4;10;6;14,7;
16726;1985;1;3;9;1.004,7;11,2;9,6;;;81;120;6;10;5;0,7;
16726;1985;1;3;12;1.003,5;10,4;9;;;82;0;0;8;8;0,1;
16726;1985;1;3;15;1.004,6;11,4;10;;;83;70;5;10;7;3,1;
16726;1985;1;3;18;1.005,3;10,6;9;13,8;10;80;270;6;10;7;3,9;
16726;1985;1;3;21;1.005,8;8,8;7,4;;;81;0;0;10;7;0;
16726;1985;1;4;0;1.006;8,8;7,4;;;81;150;5;10;7;0,3;
16726;1985;1;4;3;1.005,7;10,4;7,4;;;62;270;6;10;7;0;
16726;1985;1;4;6;1.006,4;11;7,8;11,4;8,4;61;0;0;20;7;0,3;
16726;1985;1;4;9;1.007,5;10,6;8,4;;;72;190;7;15;7;0,4;
16726;1985;1;4;12;1.006,5;13,2;9,4;;;57;300;23;10;7;0,6;
16726;1985;1;4;15;1.007,3;12,2;8,6;;;59;240;5;10;7;0;
16726;1985;1;4;18;1.008;10,2;6,8;13,2;9,2;58;210;6;10;6;1;
16726;1985;1;4;21;1.010;6,6;6;;;91;0;0;10;7;0,1;
16726;1985;1;5;0;1.011,1;6,6;6,2;;;94;140;10;10;6;1,3;
16726;1985;1;5;3;1.011,3;8,6;7,4;;;83;180;5;6;8;0,7;
16726;1985;1;5;6;1.011,7;8,2;7,8;10,2;6,6;94;0;0;10;6;4,2;
16726;1985;1;5;9;1.011;13,6;10,6;;;67;220;5;10;7;;
16726;1985;1;5;12;1.009,6;16;13;;;69;170;14;10;7;;
16726;1985;1;5;15;1.009,8;16,2;12,2;;;60;210;13;10;7;;
16726;1985;1;5;18;1.009,6;15,2;12,2;16,2;8,2;68;180;15;10;6;;
16726;1985;1;5;21;1.009,6;15,2;12,2;;;68;210;15;10;7;;
16726;1985;1;6;0;1.008,6;15;12;;;68;210;8;10;8;;
16726;1985;1;6;3;1.007;14,8;12,2;;;72;180;12;10;6;;
16726;1985;1;6;6;1.006,9;14,2;12,2;15,6;14,2;78;210;7;10;3;;
16726;1985;1;6;9;1.006,9;16,4;13,4;;;69;180;15;10;4;;
16726;1985;1;6;12;1.005,6;17,2;13,6;;;65;180;16;10;4;;
16726;1985;1;6;15;1.003,9;15,8;13,6;;;77;180;22;10;7;;
16726;1985;1;6;18;1.002,9;15,6;14,2;17,2;14,2;85;180;25;10;8;2,4;
16726;1985;1;6;21;1.002,1;13,8;12;;;80;190;10;10;7;1,5;
16726;1985;1;7;0;1.003;14,6;12,6;;;79;200;10;10;8;7,6;
16726;1985;1;7;3;1.004,6;15;12,4;;;72;170;5;10;8;1,6;
16726;1985;1;7;6;1.004,8;13,4;11,8;16,2;12,8;82;160;4;8;6;10,7;
16726;1985;1;7;9;1.006,9;13;12,4;;;93;130;6;7;7;2,5;
16726;1985;1;7;12;1.007,1;14,2;13,2;;;89;140;6;8;4;5,1;
16726;1985;1;7;15;1.008,6;13,8;12,6;;;87;60;5;10;6;2,4;
16726;1985;1;7;18;1.010;12,8;11,8;14,6;12,8;88;210;5;10;7;10;
16726;1985;1;7;21;1.011,3;11,4;11;;;95;0;0;10;7;;
16726;1985;1;8;0;1.012;11,2;10,6;;;93;0;0;15;7;;
16726;1985;1;8;3;1.012;10;9,8;;;97;0;0;10;6;;
16726;1985;1;8;6;1.010,7;9,6;9,4;12,8;9,4;97;0;0;7;7;0;
16726;1985;1;8;9;1.010,4;15,6;13,6;;;79;180;15;4;7;0,3;
16726;1985;1;8;12;1.008,2;16,6;14,6;;;80;180;23;4;8;;
16726;1985;1;8;15;1.007;16,6;14,4;;;77;180;22;4;8;;
16726;1985;1;8;18;1.006,4;16,8;14,6;16,8;9,6;78;180;20;7;8;0,3;
16726;1985;1;8;21;1.005,6;16,8;14,8;;;80;170;17;10;8;;
16726;1985;1;9;0;1.004,1;16;15;;;89;180;10;10;8;0,2;
16726;1985;1;9;3;1.004,7;14,2;12,6;;;83;220;8;10;8;0,3;
16726;1985;1;9;6;1.006,1;12,6;11,4;16,8;12,6;86;20;8;10;7;0,5;
16726;1985;1;9;9;1.008,2;13,4;11;;;73;20;8;10;6;;
16726;1985;1;9;12;1.008,2;15,2;11,4;;;60;210;5;15;7;;
16726;1985;1;9;15;1.008,4;13,6;10,4;;;64;320;8;10;8;0;
16726;1985;1;9;18;1.009,3;10,6;9,6;15,2;10,6;88;0;0;10;3;0;
16726;1985;1;9;21;1.009,8;9;8,6;;;95;0;0;10;8;0,6;
